batsman,bowler,0,1,2,3,4,6,out,batclustno,bowlclustno,balls
KD Karthik,CR Brathwaite,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,1,3,11
AJ Finch,CR Brathwaite,0.08333333333333333,0.5833333333333334,0.0,0.0,0.25,0.08333333333333333,0.0,5,3,12
KD Karthik,Z Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,2
AJ Finch,Z Khan,0.5,0.0,0.25,0.0,0.0,0.25,0.0,5,5,4
RA Jadeja,CR Brathwaite,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,3,2
RA Jadeja,Mohammed Shami,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,4,2
JP Faulkner,Mohammed Shami,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,2,4,3
JP Faulkner,PJ Cummins,0.0,0.2,0.6,0.0,0.2,0.0,0.0,2,3,5
SV Samson,DS Kulkarni,0.25,0.5,0.0,0.0,0.25,0.0,0.0,1,4,4
KK Nair,DS Kulkarni,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,4,3
SS Iyer,DS Kulkarni,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,5,4,12
SS Iyer,DR Smith,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,5,5,3
KK Nair,DR Smith,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,5,3
SS Iyer,RA Jadeja,0.3,0.5,0.0,0.0,0.1,0.1,0.0,5,1,10
KK Nair,RA Jadeja,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,5,1,3
KK Nair,JP Faulkner,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,3,2
MN Samuels,JP Faulkner,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2
MN Samuels,RA Jadeja,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,1,2
CJ Anderson,RA Jadeja,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,1,3
CR Brathwaite,Basil Thampi,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,3,2
CR Brathwaite,RA Jadeja,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,2,1,6
CR Brathwaite,DS Kulkarni,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,2,4,3
PJ Cummins,DS Kulkarni,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,4,2
PJ Cummins,PJ Sangwan,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,4,2,3
PJ Cummins,JP Faulkner,0.25,0.25,0.25,0.0,0.0,0.25,0.25,4,3,4
PJ Cummins,Basil Thampi,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4,3,4
Mohammed Shami,JP Faulkner,0.5,0.0,0.0,0.0,0.5,0.0,0.0,4,3,2
A Mishra,Basil Thampi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,2
MJ Guptill,HH Pandya,0.25,0.25,0.0,0.0,0.5,0.0,0.0,2,4,4
WP Saha,HH Pandya,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,5,4,7
MJ Guptill,MJ McClenaghan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,2
MJ Guptill,JJ Bumrah,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,2,1,6
MJ Guptill,SL Malinga,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2,3,3
WP Saha,SL Malinga,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.0,5,3,13
MJ Guptill,KV Sharma,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2,5,3
WP Saha,KV Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,5,4
GJ Maxwell,KV Sharma,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,5,5,7
GJ Maxwell,Harbhajan Singh,0.0,0.4,0.0,0.0,0.0,0.6,0.0,5,5,5
SE Marsh,KV Sharma,0.25,0.5,0.25,0.0,0.0,0.0,0.0,3,5,4
AR Patel,MJ McClenaghan,0.2,0.6,0.2,0.0,0.0,0.0,0.0,5,1,5
AR Patel,HH Pandya,0.0,0.5,0.0,0.0,0.0,0.5,0.0,5,4,2
LMP Simmons,Sandeep Sharma,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,2,5,9
LMP Simmons,MJ Henry,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1
PA Patel,MJ Henry,0.4,0.0,0.0,0.0,0.6,0.0,0.0,5,0,5
LMP Simmons,I Sharma,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,2,5,9
LMP Simmons,MM Sharma,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,2,5,6
LMP Simmons,AR Patel,0.4,0.2,0.0,0.0,0.0,0.4,0.0,2,5,5
PA Patel,AR Patel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,5,1
PA Patel,GJ Maxwell,0.4,0.4,0.2,0.0,0.0,0.0,0.0,5,2,5
LMP Simmons,GJ Maxwell,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,2,2,3
N Rana,GJ Maxwell,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,2
RG Sharma,GJ Maxwell,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,2,2
RG Sharma,I Sharma,0.5,0.0,0.0,0.5,0.0,0.0,0.0,4,5,2
RG Sharma,R Tewatia,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,4,2,3
N Rana,R Tewatia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,1
KA Pollard,R Tewatia,0.25,0.5,0.0,0.0,0.0,0.25,0.0,5,2,4
KA Pollard,AR Patel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,5,4
HH Pandya,AR Patel,0.2,0.4,0.2,0.0,0.0,0.2,0.0,5,5,5
HH Pandya,R Tewatia,0.5,0.25,0.0,0.0,0.0,0.25,0.0,5,2,4
KA Pollard,MJ Henry,0.25,0.25,0.0,0.0,0.0,0.5,0.0,5,0,4
HH Pandya,MJ Henry,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,5,0,3
HH Pandya,Sandeep Sharma,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,5,2
KV Sharma,Sandeep Sharma,0.0,0.5,0.0,0.0,0.5,0.0,0.0,4,5,2
KA Pollard,Sandeep Sharma,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,5,5,7
KA Pollard,MM Sharma,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,5,5,7
KV Sharma,MM Sharma,0.25,0.0,0.0,0.0,0.5,0.25,0.25,4,5,4
Harbhajan Singh,MM Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,1
Harbhajan Singh,Sandeep Sharma,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4,5,3
SV Samson,JD Unadkat,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,4,4
KK Nair,JD Unadkat,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,5,4,6
KK Nair,SN Thakur,0.5,0.25,0.25,0.0,0.0,0.0,0.0,5,4,4
SS Iyer,SN Thakur,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,5,4,3
SS Iyer,JD Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,4,1
RR Pant,JD Unadkat,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1,4,4
KK Nair,Washington Sundar,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,5,3,11
RR Pant,Washington Sundar,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1,3,2
KK Nair,BA Stokes,0.4444444444444444,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,5,4,9
RR Pant,SN Thakur,0.2,0.2,0.0,0.0,0.6,0.0,0.0,1,4,5
KK Nair,A Zampa,0.2222222222222222,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,5,2,9
KK Nair,DT Christian,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,5,3,6
RR Pant,DT Christian,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,2
MN Samuels,A Zampa,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,2,4
MN Samuels,Washington Sundar,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,3,2
MN Samuels,BA Stokes,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4,4,6
MN Samuels,SN Thakur,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,4,4,6
MN Samuels,DT Christian,0.25,0.5,0.0,0.0,0.25,0.0,0.25,4,3,4
CJ Anderson,A Zampa,0.6,0.2,0.2,0.0,0.0,0.0,0.0,2,2,5
CJ Anderson,Washington Sundar,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,1
PJ Cummins,Washington Sundar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3,2
PJ Cummins,BA Stokes,0.4,0.2,0.2,0.0,0.0,0.2,0.2,4,4,5
A Mishra,BA Stokes,0.6,0.4,0.0,0.0,0.0,0.0,0.0,4,4,5
A Mishra,JD Unadkat,0.0,0.6,0.2,0.0,0.0,0.2,0.0,4,4,5
Mohammed Shami,JD Unadkat,0.75,0.0,0.25,0.0,0.0,0.0,0.25,4,4,4
SPD Smith,Z Khan,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,5,5,11
RA Tripathi,Z Khan,0.4,0.4,0.0,0.0,0.2,0.0,0.2,5,5,5
SPD Smith,Mohammed Shami,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,5,4,7
RA Tripathi,Mohammed Shami,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,1
SPD Smith,S Nadeem,0.4444444444444444,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,5,3,9
MK Tiwary,Z Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,5,5
MK Tiwary,Mohammed Shami,0.2222222222222222,0.5555555555555556,0.0,0.0,0.2222222222222222,0.0,0.0,2,4,9
MK Tiwary,A Mishra,0.125,0.625,0.0,0.0,0.125,0.125,0.0,2,1,8
SPD Smith,A Mishra,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,1,8
MK Tiwary,S Nadeem,0.75,0.25,0.0,0.0,0.0,0.0,0.0,2,3,4
MK Tiwary,PJ Cummins,0.5333333333333333,0.26666666666666666,0.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,2,3,15
BA Stokes,A Mishra,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0,1,3
MK Tiwary,MN Samuels,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2,5,2
BA Stokes,MN Samuels,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0,5,4
BA Stokes,Z Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5,3
BA Stokes,Mohammed Shami,0.75,0.0,0.0,0.0,0.0,0.25,0.25,0,4,4
MK Tiwary,CJ Anderson,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,2,3
DT Christian,PJ Cummins,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3,1
DT Christian,Mohammed Shami,0.5,0.0,0.5,0.0,0.0,0.0,0.5,4,4,2
Washington Sundar,Mohammed Shami,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,4,4,3
Ishan Kishan,B Kumar,0.42857142857142855,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,5,0,7
DR Smith,Mohammed Siraj,0.5714285714285714,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,5,4,7
Ishan Kishan,Mohammed Siraj,0.25,0.375,0.0,0.0,0.25,0.125,0.125,5,4,8
DR Smith,S Kaul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,3
Ishan Kishan,S Kaul,0.4,0.2,0.1,0.0,0.1,0.2,0.0,5,4,10
DR Smith,Mohammad Nabi,0.5555555555555556,0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,5,0,9
Ishan Kishan,Mohammad Nabi,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,5,0,9
Ishan Kishan,Rashid Khan,0.4,0.4,0.0,0.0,0.0,0.2,0.0,5,5,5
Ishan Kishan,MC Henriques,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,4,2
SK Raina,Mohammed Siraj,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,4,3
RA Jadeja,Rashid Khan,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0,5,4
JP Faulkner,Rashid Khan,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,5,4
RA Jadeja,S Kaul,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0,4,5
JP Faulkner,S Kaul,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,4,3
JP Faulkner,Mohammed Siraj,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,2,4,3
RA Jadeja,Mohammed Siraj,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,4,2
PJ Sangwan,Mohammed Siraj,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4,1
RA Jadeja,B Kumar,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0,0,4
Ankit Soni,B Kumar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3
Ankit Soni,S Kaul,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3,4,3
P Kumar,S Kaul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,1
MM Patel,B Kumar,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1
S Dhawan,PJ Sangwan,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,4,2,6
DA Warner,PJ Sangwan,0.6,0.4,0.0,0.0,0.0,0.0,0.0,1,2,5
V Shankar,PJ Sangwan,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.0,0.3076923076923077,0.0,0.0,0,2,13
V Shankar,P Kumar,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,6
DA Warner,JP Faulkner,0.0,0.375,0.375,0.0,0.25,0.0,0.0,1,3,8
V Shankar,JP Faulkner,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0,3,4
V Shankar,MM Patel,0.0,0.75,0.125,0.0,0.125,0.0,0.0,0,5,8
DA Warner,MM Patel,0.3,0.6,0.0,0.0,0.1,0.0,0.0,1,5,10
V Shankar,RA Jadeja,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0,1,8
DA Warner,RA Jadeja,0.2,0.5,0.2,0.0,0.1,0.0,0.0,1,1,10
DA Warner,Ankit Soni,0.125,0.375,0.125,0.0,0.375,0.0,0.0,1,0,8
V Shankar,Ankit Soni,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0,0,5
SS Tiwary,TA Boult,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,2,4,6
LMP Simmons,TA Boult,1.0,0.0,0.0,0.0,0.0,0.0,0.2,2,4,5
SS Tiwary,C de Grandhomme,0.7,0.1,0.0,0.0,0.2,0.0,0.0,2,2,10
RG Sharma,TA Boult,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,4,2
SS Tiwary,UT Yadav,0.46153846153846156,0.3076923076923077,0.0,0.0,0.23076923076923078,0.0,0.0,2,5,13
RG Sharma,UT Yadav,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,4,5,6
SS Tiwary,SP Narine,0.0,0.6,0.0,0.0,0.4,0.0,0.0,2,1,5
RG Sharma,C de Grandhomme,0.5,0.25,0.0,0.0,0.25,0.0,0.0,4,2,4
SS Tiwary,Kuldeep Yadav,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,5,4
RG Sharma,Kuldeep Yadav,0.5,0.25,0.0,0.0,0.25,0.0,0.0,4,5,4
SS Tiwary,AS Rajpoot,0.625,0.25,0.0,0.0,0.125,0.0,0.0,2,3,8
AT Rayudu,AS Rajpoot,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,1,3,9
AT Rayudu,Kuldeep Yadav,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1,5,7
AT Rayudu,SP Narine,0.4,0.4,0.0,0.0,0.2,0.0,0.0,1,1,15
AT Rayudu,UT Yadav,0.2857142857142857,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1,5,7
AT Rayudu,TA Boult,0.25,0.25,0.0,0.0,0.25,0.25,0.0,1,4,4
KA Pollard,TA Boult,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5,4,6
HH Pandya,Kuldeep Yadav,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,1
KH Pandya,TA Boult,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1
SP Narine,TG Southee,1.0,0.0,0.0,0.0,0.0,0.0,0.25,5,4,4
CA Lynn,TG Southee,0.5,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,5,4,6
G Gambhir,MG Johnson,0.5,0.16666666666666666,0.0,0.0,0.25,0.08333333333333333,0.08333333333333333,1,3,12
CA Lynn,MG Johnson,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,5,3,11
G Gambhir,TG Southee,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1,4,3
G Gambhir,KV Sharma,0.5833333333333334,0.25,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,1,5,12
RV Uthappa,KV Sharma,0.4,0.6,0.0,0.0,0.0,0.0,0.2,1,5,5
CA Lynn,KV Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,5,2
CA Lynn,R Vinay Kumar,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0,2
YK Pathan,R Vinay Kumar,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,5,0,7
MK Pandey,R Vinay Kumar,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,5,0,6
MK Pandey,KV Sharma,0.5,0.25,0.0,0.0,0.25,0.0,0.0,5,5,4
YK Pathan,KV Sharma,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,5,2
C de Grandhomme,KH Pandya,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,2,4,6
C de Grandhomme,R Vinay Kumar,0.2,0.2,0.0,0.0,0.6,0.0,0.0,2,0,5
MK Pandey,HH Pandya,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,5,4,6
C de Grandhomme,HH Pandya,0.5,0.25,0.0,0.0,0.0,0.25,0.25,2,4,4
MK Pandey,MG Johnson,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,5,3,7
C de Grandhomme,MG Johnson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3,1
Kuldeep Yadav,HH Pandya,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,4,6
Kuldeep Yadav,MG Johnson,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,3,4
MK Pandey,TG Southee,0.0,0.75,0.0,0.0,0.25,0.0,0.0,5,4,4
Kuldeep Yadav,TG Southee,0.2,0.4,0.0,0.0,0.4,0.0,0.2,5,4,5
UT Yadav,HH Pandya,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,3
UT Yadav,TG Southee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,1
TA Boult,TG Southee,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3,4,3
TA Boult,HH Pandya,0.6,0.2,0.2,0.0,0.0,0.0,0.0,3,4,5
MJ Guptill,JD Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,1
SE Marsh,JD Unadkat,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,3,4,6
WP Saha,SN Thakur,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,5,4,7
SE Marsh,SN Thakur,0.7142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,3,4,7
WP Saha,JD Unadkat,0.6,0.2,0.0,0.0,0.0,0.2,0.0,5,4,5
EJG Morgan,SN Thakur,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2,4,3
EJG Morgan,BA Stokes,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,1
R Tewatia,BA Stokes,0.5,0.0,0.0,0.0,0.5,0.0,0.0,4,4,2
R Tewatia,SN Thakur,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,1
GJ Maxwell,SN Thakur,1.0,0.0,0.0,0.0,0.0,0.0,0.25,5,4,4
AR Patel,SN Thakur,0.5,0.25,0.0,0.0,0.25,0.0,0.0,5,4,4
AR Patel,A Zampa,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,5,2,6
WP Saha,A Zampa,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,2,2
AR Patel,DT Christian,0.25,0.5,0.25,0.0,0.0,0.0,0.25,5,3,4
Swapnil Singh,DT Christian,0.2,0.6,0.2,0.0,0.0,0.0,0.0,4,3,5
Swapnil Singh,A Zampa,0.375,0.625,0.0,0.0,0.0,0.0,0.0,4,2,8
MM Sharma,DT Christian,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,3,2
MM Sharma,A Zampa,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,4,2,6
Swapnil Singh,JD Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,0.25,4,4,4
I Sharma,JD Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,2
MM Sharma,BA Stokes,0.75,0.25,0.0,0.0,0.0,0.0,0.0,4,4,4
I Sharma,BA Stokes,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,4,2
I Sharma,A Zampa,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2,1
RA Tripathi,MM Sharma,0.6,0.2,0.0,0.0,0.2,0.0,0.0,5,5,5
RA Tripathi,Sandeep Sharma,0.25,0.5,0.0,0.0,0.25,0.0,0.0,5,5,4
AM Rahane,I Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,1
RA Tripathi,I Sharma,0.2,0.2,0.2,0.0,0.4,0.0,0.0,5,5,5
RA Tripathi,R Tewatia,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,5,2,6
RA Tripathi,AR Patel,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5,1
AM Rahane,Swapnil Singh,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1,5,3
SPD Smith,Swapnil Singh,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,5,3
AM Rahane,R Tewatia,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,2,6
SPD Smith,R Tewatia,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,5,2,6
AM Rahane,GJ Maxwell,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,1,2,7
SPD Smith,GJ Maxwell,0.2,0.8,0.0,0.0,0.0,0.0,0.0,5,2,5
CH Gayle,Mohammed Shami,0.36363636363636365,0.36363636363636365,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,5,4,11
Vishnu Vinod,Mohammed Shami,0.8,0.2,0.0,0.0,0.0,0.0,0.0,3,4,5
Vishnu Vinod,PJ Cummins,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,3,3,3
V Kohli,PJ Cummins,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1,3,7
V Kohli,Mohammed Shami,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,4,2
V Kohli,A Mishra,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,1,1,9
CH Gayle,A Mishra,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,5,1,3
V Kohli,CJ Anderson,0.16666666666666666,0.6666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,1,2,12
CH Gayle,CJ Anderson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,6
V Kohli,S Nadeem,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,1,3,9
CH Gayle,S Nadeem,0.5,0.5,0.0,0.0,0.0,0.0,0.5,5,3,2
TM Head,S Nadeem,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3,2
V Kohli,Z Khan,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,1,5,7
Sachin Baby,Z Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,5,1
KM Jadhav,Mohammed Shami,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0,4,3
Sachin Baby,Mohammed Shami,0.25,0.25,0.25,0.0,0.25,0.0,0.0,2,4,4
Sachin Baby,PJ Cummins,0.8,0.0,0.0,0.0,0.2,0.0,0.2,2,3,5
SR Watson,CJ Anderson,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,2,2
P Negi,CJ Anderson,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,2,2,6
SV Samson,Avesh Khan,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1,5,2
SS Iyer,Avesh Khan,0.4,0.6,0.0,0.0,0.0,0.0,0.0,5,5,5
KK Nair,Avesh Khan,0.75,0.125,0.0,0.0,0.125,0.0,0.0,5,5,8
KK Nair,YS Chahal,0.5,0.25,0.125,0.0,0.125,0.0,0.0,5,1,8
SS Iyer,YS Chahal,0.375,0.375,0.0,0.0,0.125,0.125,0.0,5,1,8
KK Nair,HV Patel,0.2,0.2,0.0,0.0,0.6,0.0,0.0,5,5,5
SS Iyer,HV Patel,0.5,0.5,0.0,0.0,0.0,0.0,0.25,5,5,4
SS Iyer,SR Watson,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,5,1,7
KK Nair,SR Watson,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,1
